11-06-2026,27821.1,98.71865,97.575615
12-06-2026,27795.8,98.142006,98.05295
15-06-2026,28067.9,97.93202,98.86192
16-06-2026,28568.1,98.8698,99.07624
17-06-2026,28809.6,99.38014,99.40223
18-06-2026,28466.4,99.01793,99.33741
19-06-2026,27426.8,98.2971,98.09212
22-06-2026,27628.6,98.608376,99.017815
23-06-2026,27012.1,98.06718,98.03269
24-06-2026,27566.7,99.15121,101.350204
25-06-2026,27330.8,98.17362,100.355125
29-06-2026,27038.5,98.78517,102.65505
30-06-2026,26299.1,97.73466,101.18751
01-07-2026,25769.8,96.97942,100.185196
02-07-2026,26965.1,98.69065,101.25901
03-07-2026,27439.4,99.56967,101.82537
06-07-2026,27276.4,99.002144,101.36807
07-07-2026,27939.2,99.92811,101.8337
08-07-2026,27555.2,100.33543,102.5083
09-07-2026,27471.2,100.497025,101.66043
10-07-2026,28010.4,101.31297,102.48322
13-07-2026,29015.8,102.72514,102.403305
14-07-2026,28724.8,102.39587,101.644
15-07-2026,28532.2,101.532394,101.11378
