Date,NIFTY 50,NIFTY METALS,NIFTY AUTO,NIFTY IT,NIFTY RURAL,NIFTY MEDIA,NIFTY OIL GAS
31-Oct-25,26809.8,10612.2,37503.23112,35712.4,37503.23112,37131.912,11990.2
3-Nov-25,26841.8,10652.8,37183.23484,35653.1,37183.23484,36815.084,12084.7
4-Nov-25,26610.1,10499,37106.25264,35274.6,37106.25264,36738.864,12020.3
6-Nov-25,26626.5,10281.9,36940.0127,35337.6,36940.0127,36574.27,11995.8
7-Nov-25,26779.6,10426.8,36694.08578,35117.6,36694.08578,36330.778,11996.2
10-Nov-25,26859.8,10484.5,37300.58068,35688.2,37300.58068,36931.268,12021.8
11-Nov-25,27148.2,10559.1,37606.74097,36116.9,37606.74097,37234.397,12092.8
12-Nov-25,27485.2,10542.5,38399.44957,36855.4,38399.44957,38019.257,12190.8
13-Nov-25,27382.8,10588.6,38428.57797,36679.5,38428.57797,38048.097,12177
14-Nov-25,27239.8,10494.8,37974.0709,36301.2,37974.0709,37598.09,12190.1
17-Nov-25,27472.7,10495.8,37873.57792,36375.2,37873.57792,37498.592,12235.8
18-Nov-25,27368.2,10383.7,37776.30987,35975.2,37776.30987,37402.287,12184.7
19-Nov-25,27434.4,10384.2,38612.29495,37044.6,38612.29495,38229.995,12141.6
20-Nov-25,27554,10386,38781.13564,37043.3,38781.13564,38397.164,12208.2
21-Nov-25,27537.8,10142.5,38591.17686,36885.4,38591.17686,38209.086,12144
24-Nov-25,27442.2,10017.9,39067.84232,37037.9,39067.84232,38681.032,12041.7
25-Nov-25,27378.7,10073.4,38620.72138,36826.9,38620.72138,38238.338,12001.3
26-Nov-25,27696.4,10280.7,38914.5021,37364.6,38914.5021,38529.21,12207.8
27-Nov-25,27603.7,10273.8,39186.64458,37446.3,39186.64458,38798.658,12118.2
28-Nov-25,27774.6,10293,39068.05038,37405.5,39068.05038,38681.238,12034.4
1-Dec-25,27993,10353.2,39177.48994,37549.8,39177.48994,38789.594,12020.8
2-Dec-25,27979.5,10315.8,39255.09632,37541.2,39255.09632,38866.432,11970.7
3-Dec-25,27643.8,10265.2,39538.99419,37825.2,39538.99419,39147.519,11896.3
4-Dec-25,27732.7,10271.5,40022.00548,38360.2,40022.00548,39625.748,11890.7
5-Dec-25,27939.1,10340.3,40489.10018,38703.6,40489.10018,40088.218,11905.6
8-Dec-25,27596.8,10141.8,40506.57722,38590.7,40506.57722,40105.522,11807.2
9-Dec-25,27399.2,10112.7,40013.99517,38130.6,40013.99517,39617.817,11786.8
10-Dec-25,27358.2,10159,39844.01015,37789.9,39844.01015,39449.515,11800
11-Dec-25,27661,10266.8,39673.29692,38097,39673.29692,39280.492,11796.6
12-Dec-25,27820.8,10536.5,39843.80209,38274.8,39843.80209,39449.309,11927
15-Dec-25,27568.1,10553.2,39958.65121,38386.3,39958.65121,39563.021,11948.7
16-Dec-25,27542.2,10464.3,39836.62402,38062.5,39836.62402,39442.202,11856.8
17-Dec-25,27489.2,10490.2,39914.12637,38172.1,39914.12637,39518.937,11884.7
18-Dec-25,27321.9,10516.2,40225.69622,38633.4,40225.69622,39827.422,11846
19-Dec-25,27657.2,10521.1,40628.29232,38691.6,40628.29232,40226.032,11959.2
22-Dec-25,27885.3,10669,41123.26706,39488,41123.26706,40716.106,12049
23-Dec-25,27892.1,10727,40985.84343,39173.7,40985.84343,40580.043,12050.7
24-Dec-25,27885.7,10742.8,40674.58567,38974.8,40674.58567,40271.867,11959.4
26-Dec-25,27739.8,10806.2,40592.40197,38572.3,40592.40197,40190.497,11958.2
29-Dec-25,27592.5,10789.1,40282.18451,38282.7,40282.18451,39883.351,11951.5
30-Dec-25,27889.7,11007.7,39824.34848,37998.6,39824.34848,39430.048,11914.8
31-Dec-25,28189.6,11167.7,39644.27255,37884.1,39644.27255,39251.755,12231.2
1-Jan-26,28480.6,11256,39798.65307,38171.5,39798.65307,39404.607,12232.7
2-Jan-26,28803.7,11421.8,39904.8677,38320.3,39904.8677,39509.77,12340
5-Jan-26,28894.2,11490.8,39802.81427,37771.1,39802.81427,39408.727,12214.5
6-Jan-26,28922.3,11524,39586.63993,37977.4,39586.63993,39194.693,12000.6
7-Jan-26,28692.4,11524,40297.89304,38688.8,40297.89304,39898.904,11920.9
8-Jan-26,28414.9,11132,40289.36258,37920.3,40289.36258,39890.458,11582.3
9-Jan-26,28087.7,11094.8,39785.85738,38027.2,39785.85738,39391.938,11628.8
12-Jan-26,28011.8,11315.8,39614.20788,37988.2,39614.20788,39221.988,11692.1
13-Jan-26,27915.1,11355.2,39941.69432,38236.6,39941.69432,39546.232,11652.8
14-Jan-26,27721.8,11661.4,39839.12074,37822.7,39839.12074,39444.674,11715.3
16-Jan-26,27596.2,11600,40716.82185,39086.6,40716.82185,40313.685,11748.5
19-Jan-26,27632.4,11593,40548.39728,38902.5,40548.39728,40146.928,11564.8
20-Jan-26,26948.1,11374.5,40373.0027,38101.1,40373.0027,39973.27,11372.2
21-Jan-26,26871.2,11439,39664.87049,37992.3,39664.87049,39272.149,11402.7
22-Jan-26,27110.2,11573.7,40095.76275,38301.8,40095.76275,39698.775,11443.3
23-Jan-26,26804.6,11477.8,40131.23698,38238.5,40131.23698,39733.898,11306.7
27-Jan-26,26554,11829.7,40236.30728,38566.1,40236.30728,39837.928,11376.5
28-Jan-26,26737.6,12106.5,40355.94178,38725.4,40355.94178,39956.378,11762.9
29-Jan-26,26555.4,12478,40192.61468,38431.3,40192.61468,39794.668,11855
30-Jan-26,26750.3,11827.5,39804.58278,38036.1,39804.58278,39410.478,11791.7
1-Feb-26,26190.7,11348.7,40398.80214,38252.9,40398.80214,39998.814,11454.3
2-Feb-26,26749.2,11561.5,39961.14793,38074.1,39961.14793,39565.493,11687.5
3-Feb-26,27500.3,11893.2,41925.54642,38611.8,41925.54642,41510.442,11911.2
4-Feb-26,27825.4,12044.2,38674.92101,36345.6,38674.92101,38292.001,12159
5-Feb-26,27664.5,11921.2,38097.76257,36143.3,38097.76257,37720.557,12146.2
6-Feb-26,27519.6,11943.2,37560.96777,35611.1,37560.96777,37189.077,12208.2
9-Feb-26,27791.4,12129.5,37509.47292,35616.6,37509.47292,37138.092,12255
10-Feb-26,28173.2,12228.3,37512.80188,35722.2,37512.80188,37141.388,12297
11-Feb-26,28538.7,12276.5,37302.66128,35095.1,37302.66128,36933.328,12352.3
12-Feb-26,28504.1,12279.2,35878.69864,33160.2,35878.69864,35523.464,12205.5
13-Feb-26,28234.3,11872.8,34259.99184,32681.5,34259.99184,33920.784,11976.5
16-Feb-26,28028.2,11955,34131.61882,32738.1,34131.61882,33793.682,12084.7
17-Feb-26,28174.6,11828.4,35061.33493,33075.1,35061.33493,34714.193,12071.2
18-Feb-26,28327.6,11985.8,34506.02279,32668.3,34506.02279,34164.379,12160
19-Feb-26,27734,11842.4,34504.25428,32319.4,34504.25428,34162.628,12036.2
20-Feb-26,27846.8,11990,33643.09394,32004.1,33643.09394,33309.994,12092.3
23-Feb-26,28077,11962.8,33343.38351,31550.5,33343.38351,33013.251,12151.2
24-Feb-26,27950,12073.8,32307.97292,30053.5,32307.97292,31988.092,12211.5
25-Feb-26,28466.5,12399.4,32249.09194,30526.3,32249.09194,31929.794,12188.9
26-Feb-26,28693.4,12448,32366.02166,30554.2,32366.02166,32045.566,12294.5
27-Feb-26,28158.8,12240.7,32567.42374,30603.8,32567.42374,32244.974,12264.9
2-Mar-26,27540.1,12269.8,31819.96819,30272.9,31819.96819,31504.919,12001.3
4-Mar-26,26867.2,11779.8,31811.74982,30305.3,31811.74982,31496.782,11630.9
5-Mar-26,27366.8,12049.2,31795.00099,30126.8,31795.00099,31480.199,11812.2
6-Mar-26,27076.4,12000.5,31900.69547,30138.4,31900.69547,31584.847,11787.3
9-Mar-26,25965.9,11688.8,31459.81633,30162.1,31459.81633,31148.333,11507.8
10-Mar-26,26770.6,11868.5,31583.71606,30024.1,31583.71606,31271.006,11462.5
11-Mar-26,25926,11822.1,31449.72542,29651.7,31449.72542,31138.342,11483.1
12-Mar-26,25098,11863.9,30991.36924,29579.4,30991.36924,30684.524,11538.3
13-Mar-26,24195.1,11292.5,30697.58852,29071.3,30697.58852,30393.652,11286.8
16-Mar-26,24599.1,11318,30379.56881,29042.6,30379.56881,30078.781,11108.8
17-Mar-26,25117.1,11637.3,30252.75624,28760.9,30252.75624,29953.224,11127.2
18-Mar-26,25598.8,11625.5,31266.84068,29559.3,31266.84068,30957.268,11196.9
19-Mar-26,24509.9,11249.3,30503.46854,28579.6,30503.46854,30201.454,10974.7
20-Mar-26,24715.9,11412.8,30504.09272,29199.6,30504.09272,30202.072,11035
23-Mar-26,23934.8,10863.5,30476.31671,29147.1,30476.31671,30174.571,10737.8
24-Mar-26,24515.2,11059.2,31132.32989,29648.9,31132.32989,30824.089,10878.5
25-Mar-26,25058.6,11342.2,31157.08903,29671.3,31157.08903,30848.603,10956
27-Mar-26,24351.9,11161.7,31239.79288,29541.7,31239.79288,30930.488,10830.4
30-Mar-26,23769.6,11138.4,30625.49573,29062.6,30625.49573,30322.273,10788
1-Apr-26,24238.8,11412,31477.18934,29669.1,31477.18934,31165.534,10929
2-Apr-26,24089.7,11456.6,31790.11158,30441.4,31790.11158,31475.358,10842.3
6-Apr-26,24350.4,11583.5,32063.39839,30636.6,32063.39839,31745.939,10694.3
7-Apr-26,24373.3,11762.7,32710.25693,31403.3,32710.25693,32386.393,10747.3
8-Apr-26,26002.9,12079,33234.25604,31565.8,33234.25604,32905.204,11135.2
9-Apr-26,25901.9,12229.7,32996.2354,31636.2,32996.2354,32669.54,11092.2
10-Apr-26,26640.9,12356.4,32815.95141,31030.6,32815.95141,32491.041,11193.4
13-Apr-26,26084.6,12329.3,32063.50242,30669.8,32063.50242,31746.042,11035.9
15-Apr-26,26483.1,12548,32937.14636,31539.8,32937.14636,32611.036,11274.7
16-Apr-26,26382.8,12740.2,33429.20826,31817.5,33429.20826,33098.226,11255
17-Apr-26,26435,12880,33247.25979,31809.8,33247.25979,32918.079,11410
20-Apr-26,26522.3,12829.7,33198.57375,31585.8,33198.57375,32869.875,11434.4
21-Apr-26,26625.2,12835,33168.71714,31729.1,33168.71714,32840.314,11442.7
22-Apr-26,26450.2,12892.2,32325.13787,30496.2,32325.13787,32005.087,11501
23-Apr-26,25828.1,12786.2,31756.09377,30124.3,31756.09377,31441.677,11414
24-Apr-26,25652.8,12746.7,31076.36175,28530.6,31076.36175,30768.675,11331.7
27-Apr-26,26053.2,12980.8,30417.12364,29159.2,30417.12364,30115.964,11508.3
28-Apr-26,25790.3,13046.5,30449.68503,28959.9,30449.68503,30148.203,11686.8
29-Apr-26,26085.8,13111.3,30675.11804,29245.2,30675.11804,30371.404,11769.2
30-Apr-26,25917.6,12833,30733.68693,29353.9,30733.68693,30429.393,11694.7
4-May-26,26027.7,12972.7,30859.97935,29076.2,30859.97935,30554.435,11733.1
5-May-26,26192.1,12989.6,30592.1021,29107.3,30592.1021,30289.21,11700.2
6-May-26,26823,13129.5,30840.83783,29267.9,30840.83783,30535.483,11720.6
7-May-26,27339.9,13165.4,30603.5454,29043.5,30603.5454,30300.54,11708.6
8-May-26,27259.8,13051,30679.07118,29394.2,30679.07118,30375.318,11598.8
11-May-26,26753.4,12926.4,30727.23707,29329.4,30727.23707,30423.007,11339
12-May-26,26142.6,12881.4,30263.47133,28234.9,30263.47133,29963.833,11293.2
13-May-26,25888.9,13290.8,29477.31662,27916.7,29477.31662,29185.462,11437.5
14-May-26,26049.7,13562.2,28978.5968,27360.3,28978.5968,28691.68,11442.2
15-May-26,26070.7,13300.6,29247.09823,27716.9,29247.09823,28957.523,11250.7
18-May-26,25624.3,13170,29613.28383,28389.8,29613.28383,29320.083,11162.5
19-May-26,25698.8,13163.8,30802.86688,29308,30802.86688,30497.888,11180.7
20-May-26,25914.3,13186.5,30706.74316,29185.2,30706.74316,30402.716,11359
21-May-26,25986.2,13213.5,30510.23049,29021.1,30510.23049,30208.149,11377.5
22-May-26,26017.1,13271.6,30357.93057,28912.5,30357.93057,30057.357,11372.3
25-May-26,26463.1,13345.7,30353.66534,28979.8,30353.66534,30053.134,11524.6
26-May-26,26480.5,13492.5,30379.98493,28978.5,30379.98493,30079.193,11515.6
27-May-26,26864.2,13718.3,30289.79092,28906.7,30289.79092,29989.892,11484.2
29-May-26,26338.4,13441,30946.01216,29080.2,30946.01216,30639.616,11200.2
1-Jun-26,25891.9,13506.5,31456.79946,29854.2,31456.79946,31145.346,11159.1
2-Jun-26,26079.4,13557.7,32551.92327,31116.6,32551.92327,32229.627,11138.9
3-Jun-26,26092.8,13535.2,31798.8501,29384.4,31798.8501,31484.01,11130.8
4-Jun-26,26144.3,13436,30567.03087,29300.6,30567.03087,30264.387,11159.4
5-Jun-26,26165.9,13221.7,30834.28394,29010.3,30834.28394,30528.994,11106.2
8-Jun-26,25681.8,12913.7,30081.10674,28653.6,30081.10674,29783.274,10931.7
9-Jun-26,26025.7,12987.1,30059.78059,28516.2,30059.78059,29762.159,10965.3
10-Jun-26,25833.6,12766.5,29959.91179,28279.9,29959.91179,29663.279,10803
11-Jun-26,25790.3,12733.6,29132.45717,27821.1,29132.45717,28844.017,10779.1
12-Jun-26,26293.8,12854.5,29210.16758,27795.8,29210.16758,28920.958,11012.3
15-Jun-26,26977.5,13083.8,29528.08326,28067.9,29528.08326,29235.726,11180.6
16-Jun-26,26891.6,12881.5,29818.95114,28568.1,29818.95114,29523.714,11294.6
17-Jun-26,26724.4,13011.4,30175.9821,28809.6,30175.9821,29877.21,11304
18-Jun-26,26746.4,13010.4,29818.01487,28466.4,29818.01487,29522.787,11303.7
19-Jun-26,26583.3,13020.8,28637.17034,27426.8,28637.17034,28353.634,11169.8
22-Jun-26,26703.4,13091.2,28979.01292,27628.6,28979.01292,28692.092,11273
23-Jun-26,26496.5,12669.1,28533.86855,27012.1,28533.86855,28251.355,11171.3
24-Jun-26,26384.3,12618.8,28822.44777,27566.7,28822.44777,28537.077,11241.6
25-Jun-26,26977.8,12445.7,29004.6043,27330.8,29004.6043,28717.43,11143.3
29-Jun-26,26417.6,12545,28414.02599,27038.5,28414.02599,28132.699,11012
30-Jun-26,26479.8,12519.2,28121.59766,26299.1,28121.59766,27843.166,11030.2
1-Jul-26,26783.2,12394.8,27573.98374,25769.8,27573.98374,27300.974,11084.2
2-Jul-26,27108.2,12503.9,28120.24527,26965.1,28120.24527,27841.827,11132.5
3-Jul-26,26988.1,12598.5,28878.31188,27439.4,28878.31188,28592.388,11136.2
6-Jul-26,27353.9,12722.5,28610.95478,27276.4,28610.95478,28327.678,11261.1
7-Jul-26,27343.5,12582.8,29290.89486,27939.2,29290.89486,29000.886,11248.9
8-Jul-26,26733.4,12468.7,29198.93234,27555.2,29198.93234,28909.834,10998.5
9-Jul-26,26676.3,12503.3,28760.54992,27471.2,28760.54992,28475.792,11032.8
10-Jul-26,26860.8,12688.9,29585.71588,28010.4,29585.71588,29292.788,11177.5
13-Jul-26,26981.5,12601.5,30452.38981,29015.8,30452.38981,30150.881,11176.5
14-Jul-26,26547.5,12677.7,30465.28953,28724.8,30465.28953,30163.653,11102.4
15-Jul-26,26645.1,12536.9,29882.82556,28532.2,29882.82556,29586.956,11178.8
